zone_id,latitude,longitude,timestamp,flowrate_lps,pressure_psi,water_supplied_litres,water_consumed_litres,usage_difference,leak,Predicted_Leak
Pandri Zone,21.2514,81.6296,2024-01-17 15:00:00,168.95,33.42,101370.73,88864.55,12506.18,1,1
Amanaka Zone,21.2575,81.6139,2024-01-17 15:10:00,206.9,25.93,124142.94,121585.23,2557.71,0,1
Gudhiyari Zone,21.2473,81.6102,2024-01-17 15:20:00,186.56,48.37,111937.52,96813.94,15123.58,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-17 15:30:00,186.92,51.85,112150.38,100519.63,11630.75,1,1
Mahadev Ghat Zone,21.2627,81.6891,2024-01-17 15:40:00,190.07,39.83,114043.62,107540.09,6503.53,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-17 15:50:00,167.93,39.73,100757.05,86804.24,13952.81,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-17 16:00:00,86.26,57.81,51753.2,47814.11,3939.09,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-17 16:10:00,144.1,58.86,86458.86,75837.24,10621.61,0,0
Amanaka Zone,21.2575,81.6139,2024-01-17 16:20:00,212.74,35.71,127644.95,120022.02,7622.93,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-17 16:30:00,78.1,34.67,46857.31,42147.04,4710.27,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-17 16:40:00,54.63,41.68,32779.51,28833.14,3946.37,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-17 16:50:00,50.61,25.31,30366.39,29581.99,784.4,0,0
Pandri Zone,21.2514,81.6296,2024-01-17 17:00:00,92.63,31.26,55579.96,48855.41,6724.54,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-17 17:10:00,196.03,30.38,117616.71,110977.7,6639.01,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-17 17:20:00,158.35,53.43,95012.94,85080.22,9932.72,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-17 17:30:00,99.59,58.1,59755.09,58374.01,1381.08,0,0
Telibandha Zone,21.2418,81.6695,2024-01-17 17:40:00,202.34,25.67,121401.89,119184.58,2217.31,1,1
Devendra Nagar Zone,21.2519,81.6468,2024-01-17 17:50:00,101.52,26.43,60909.59,56797.36,4112.23,1,1
Mowa Zone,21.2542,81.6209,2024-01-17 18:00:00,184.09,56.0,110456.9,105173.88,5283.02,0,1
Gudhiyari Zone,21.2473,81.6102,2024-01-17 18:10:00,68.98,26.04,41386.72,35510.56,5876.16,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-17 18:20:00,118.06,57.9,70833.46,67590.45,3243.01,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-17 18:30:00,117.89,58.92,70731.05,67304.26,3426.78,1,1
Shankar Nagar Zone,21.2411,81.6612,2024-01-17 18:40:00,195.89,50.83,117531.02,100333.8,17197.22,0,0
Pandri Zone,21.2514,81.6296,2024-01-17 18:50:00,59.84,41.02,35902.97,31819.16,4083.8,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-17 19:00:00,61.81,32.2,37087.44,32446.72,4640.72,0,0
Mowa Zone,21.2542,81.6209,2024-01-17 19:10:00,99.81,58.73,59883.48,54330.21,5553.27,0,1
Telibandha Zone,21.2418,81.6695,2024-01-17 19:20:00,109.32,56.93,65593.96,60016.42,5577.54,0,0
Mowa Zone,21.2542,81.6209,2024-01-17 19:30:00,96.47,56.21,57884.49,52634.56,5249.93,0,0
Telibandha Zone,21.2418,81.6695,2024-01-17 19:40:00,57.69,50.46,34614.65,29987.5,4627.15,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-17 19:50:00,63.86,58.56,38314.2,35499.31,2814.89,0,0
Amanaka Zone,21.2575,81.6139,2024-01-17 20:00:00,225.19,25.8,135115.54,115538.52,19577.03,1,1
Mahadev Ghat Zone,21.2627,81.6891,2024-01-17 20:10:00,61.69,37.0,37013.57,34777.32,2236.25,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-17 20:20:00,179.97,31.64,107982.86,93364.43,14618.43,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-17 20:30:00,96.84,27.04,58102.89,56295.74,1807.15,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-17 20:40:00,84.37,45.99,50622.58,44682.25,5940.33,0,0
Mowa Zone,21.2542,81.6209,2024-01-17 20:50:00,178.67,45.38,107204.41,103200.83,4003.58,0,0
Pandri Zone,21.2514,81.6296,2024-01-17 21:00:00,63.98,35.51,38390.82,36590.9,1799.92,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-17 21:10:00,193.65,49.36,116190.66,100083.3,16107.36,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-17 21:20:00,63.36,32.28,38016.98,32386.61,5630.37,0,1
Gudhiyari Zone,21.2473,81.6102,2024-01-17 21:30:00,164.74,59.96,98844.43,85794.42,13050.02,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-17 21:40:00,60.56,45.91,36337.97,32772.51,3565.46,0,0
Amanaka Zone,21.2575,81.6139,2024-01-17 21:50:00,233.24,54.4,139942.45,119670.81,20271.63,1,1
Gudhiyari Zone,21.2473,81.6102,2024-01-17 22:00:00,187.61,54.37,112563.02,110238.08,2324.93,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-17 22:10:00,203.61,25.59,122165.39,111398.23,10767.16,1,1
Telibandha Zone,21.2418,81.6695,2024-01-17 22:20:00,191.12,48.12,114671.13,112897.0,1774.13,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-17 22:30:00,249.57,33.39,149740.23,128925.39,20814.83,0,0
Telibandha Zone,21.2418,81.6695,2024-01-17 22:40:00,120.11,53.69,72064.78,70861.93,1202.85,0,0
Telibandha Zone,21.2418,81.6695,2024-01-17 22:50:00,89.1,46.5,53459.91,46591.75,6868.17,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-17 23:00:00,204.65,35.95,122789.65,106435.95,16353.7,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-17 23:10:00,172.82,54.86,103690.22,92041.42,11648.8,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-17 23:20:00,237.69,30.64,142613.68,128752.13,13861.56,0,0
Amanaka Zone,21.2575,81.6139,2024-01-17 23:30:00,162.04,26.91,97224.25,91956.77,5267.48,0,0
Pandri Zone,21.2514,81.6296,2024-01-17 23:40:00,143.79,41.21,86275.31,85240.17,1035.14,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-17 23:50:00,103.66,35.81,62198.06,54331.83,7866.24,0,0
Pandri Zone,21.2514,81.6296,2024-01-18 00:00:00,102.53,49.12,61520.71,60750.73,769.99,0,1
Mowa Zone,21.2542,81.6209,2024-01-18 00:10:00,155.51,41.88,93304.75,91749.6,1555.15,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-18 00:20:00,232.95,44.41,139772.53,123372.33,16400.2,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-18 00:30:00,126.88,27.72,76129.5,65277.3,10852.2,0,0
Pandri Zone,21.2514,81.6296,2024-01-18 00:40:00,139.82,27.27,83893.44,75433.71,8459.73,0,0
Pandri Zone,21.2514,81.6296,2024-01-18 00:50:00,151.19,44.86,90713.32,86319.38,4393.94,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-18 01:00:00,111.25,28.59,66752.14,63688.51,3063.63,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-18 01:10:00,83.91,52.34,50344.47,44238.76,6105.71,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-18 01:20:00,200.86,59.73,120513.11,109176.28,11336.83,0,1
Pandri Zone,21.2514,81.6296,2024-01-18 01:30:00,86.79,43.15,52075.73,48229.31,3846.42,0,0
Pandri Zone,21.2514,81.6296,2024-01-18 01:40:00,138.52,48.71,83110.22,78543.89,4566.33,0,0
Telibandha Zone,21.2418,81.6695,2024-01-18 01:50:00,195.51,55.14,117308.47,107931.16,9377.31,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-18 02:00:00,230.51,30.7,138303.51,122545.54,15757.98,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-18 02:10:00,147.05,36.74,88229.04,84819.2,3409.84,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-18 02:20:00,123.87,38.56,74324.33,65634.79,8689.53,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-18 02:30:00,231.53,48.08,138917.69,122660.26,16257.42,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-18 02:40:00,179.67,48.38,107800.21,105886.7,1913.51,0,0
Amanaka Zone,21.2575,81.6139,2024-01-18 02:50:00,196.44,38.6,117863.88,109416.85,8447.03,1,0
Telibandha Zone,21.2418,81.6695,2024-01-18 03:00:00,117.86,57.71,70714.69,65389.9,5324.8,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-18 03:10:00,150.15,47.85,90088.05,84310.28,5777.77,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-18 03:20:00,167.16,58.48,100296.5,87622.43,12674.07,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-18 03:30:00,63.58,52.89,38150.03,37487.59,662.44,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-18 03:40:00,237.15,48.29,142288.31,134691.35,7596.96,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-18 03:50:00,135.71,44.25,81428.59,80229.3,1199.29,0,0
Amanaka Zone,21.2575,81.6139,2024-01-18 04:00:00,220.74,48.5,132445.82,121776.18,10669.64,0,0
Mowa Zone,21.2542,81.6209,2024-01-18 04:10:00,230.63,48.5,138378.51,135732.89,2645.62,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-18 04:20:00,109.32,34.33,65590.15,62239.94,3350.21,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-18 04:30:00,177.36,51.91,106414.39,95832.94,10581.45,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-18 04:40:00,195.13,33.17,117078.15,100340.77,16737.37,0,0
Mowa Zone,21.2542,81.6209,2024-01-18 04:50:00,193.45,25.92,116071.75,104496.79,11574.96,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-18 05:00:00,59.37,42.25,35623.48,30949.99,4673.49,0,1
Tatibandh Zone,21.2751,81.5904,2024-01-18 05:10:00,166.67,38.55,99999.46,95712.77,4286.69,1,1
Pandri Zone,21.2514,81.6296,2024-01-18 05:20:00,201.97,29.78,121183.55,107469.44,13714.11,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-18 05:30:00,199.04,35.76,119422.11,108393.62,11028.49,1,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-18 05:40:00,201.68,51.77,121005.09,117860.61,3144.49,1,1
Gudhiyari Zone,21.2473,81.6102,2024-01-18 05:50:00,57.58,35.35,34546.89,30782.82,3764.07,0,0
Telibandha Zone,21.2418,81.6695,2024-01-18 06:00:00,221.03,59.66,132615.39,130906.06,1709.33,0,0
Mowa Zone,21.2542,81.6209,2024-01-18 06:10:00,226.63,49.82,135975.62,120396.51,15579.11,0,0
Telibandha Zone,21.2418,81.6695,2024-01-18 06:20:00,142.22,26.07,85329.69,79660.9,5668.79,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-18 06:30:00,202.37,49.9,121421.97,116039.8,5382.17,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-18 06:40:00,74.27,32.41,44564.75,38111.77,6452.98,0,1
Gudhiyari Zone,21.2473,81.6102,2024-01-18 06:50:00,178.97,27.15,107380.03,100014.77,7365.25,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-18 07:00:00,101.24,29.43,60741.04,53637.8,7103.24,0,0
Amanaka Zone,21.2575,81.6139,2024-01-18 07:10:00,140.72,30.11,84431.44,76763.6,7667.84,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-18 07:20:00,227.74,31.95,136644.68,134585.8,2058.88,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-18 07:30:00,237.96,35.59,142777.04,125188.83,17588.22,0,0
Amanaka Zone,21.2575,81.6139,2024-01-18 07:40:00,239.95,46.06,143968.99,122522.48,21446.5,0,0
Mowa Zone,21.2542,81.6209,2024-01-18 07:50:00,160.99,37.07,96595.99,90427.2,6168.79,0,1
Shankar Nagar Zone,21.2411,81.6612,2024-01-18 08:00:00,83.68,28.17,50207.17,43810.87,6396.3,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-18 08:10:00,207.67,34.24,124600.57,118427.41,6173.16,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-18 08:20:00,125.14,56.24,75085.59,67726.24,7359.35,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-18 08:30:00,197.27,48.1,118362.55,114159.19,4203.36,0,1
Telibandha Zone,21.2418,81.6695,2024-01-18 08:40:00,204.89,47.29,122931.59,114194.9,8736.69,0,0
Mowa Zone,21.2542,81.6209,2024-01-18 08:50:00,119.43,42.5,71660.16,62272.93,9387.23,0,0
Mowa Zone,21.2542,81.6209,2024-01-18 09:00:00,134.05,49.15,80429.86,70303.44,10126.43,0,0
Amanaka Zone,21.2575,81.6139,2024-01-18 09:10:00,134.88,40.89,80930.72,79730.47,1200.24,0,1
Mowa Zone,21.2542,81.6209,2024-01-18 09:20:00,208.41,29.16,125046.74,114816.39,10230.36,0,1
Tatibandh Zone,21.2751,81.5904,2024-01-18 09:30:00,247.63,53.6,148579.43,131975.84,16603.59,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-18 09:40:00,217.82,33.85,130689.91,121170.96,9518.95,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-18 09:50:00,175.59,28.17,105352.21,99150.0,6202.21,0,0
Pandri Zone,21.2514,81.6296,2024-01-18 10:00:00,65.04,48.3,39025.0,37139.41,1885.59,0,0
Amanaka Zone,21.2575,81.6139,2024-01-18 10:10:00,69.79,58.54,41872.71,39625.58,2247.13,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-18 10:20:00,171.28,40.86,102767.74,93444.17,9323.57,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-18 10:30:00,130.98,57.62,78589.58,74588.9,4000.68,0,1
Mowa Zone,21.2542,81.6209,2024-01-18 10:40:00,163.91,54.31,98345.29,95414.37,2930.92,0,0
Amanaka Zone,21.2575,81.6139,2024-01-18 10:50:00,53.36,50.97,32015.85,29846.8,2169.05,0,0
Mowa Zone,21.2542,81.6209,2024-01-18 11:00:00,87.97,27.09,52779.66,47176.37,5603.29,0,0
Telibandha Zone,21.2418,81.6695,2024-01-18 11:10:00,182.69,30.84,109611.39,99609.18,10002.21,0,0
Telibandha Zone,21.2418,81.6695,2024-01-18 11:20:00,58.61,51.22,35166.04,32280.48,2885.56,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-18 11:30:00,209.56,32.9,125733.73,107852.91,17880.82,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-18 11:40:00,77.27,59.06,46360.54,43159.09,3201.45,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-18 11:50:00,211.78,33.0,127067.8,111020.52,16047.28,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-18 12:00:00,116.21,47.29,69728.93,64522.25,5206.68,0,0
Telibandha Zone,21.2418,81.6695,2024-01-18 12:10:00,114.24,54.21,68541.65,60821.19,7720.46,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-18 12:20:00,118.3,45.68,70982.21,67142.99,3839.23,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-18 12:30:00,186.91,58.51,112146.25,100451.44,11694.81,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-18 12:40:00,103.82,45.11,62293.02,59412.65,2880.37,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-18 12:50:00,222.1,37.17,133262.22,113917.5,19344.72,0,1
Tatibandh Zone,21.2751,81.5904,2024-01-18 13:00:00,52.26,29.39,31354.66,27468.59,3886.07,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-18 13:10:00,145.58,43.39,87346.76,74316.55,13030.21,0,0
Mowa Zone,21.2542,81.6209,2024-01-18 13:20:00,96.5,49.41,57902.91,52552.17,5350.74,0,0
Mowa Zone,21.2542,81.6209,2024-01-18 13:30:00,207.51,36.45,124503.36,110642.4,13860.96,1,1
Shankar Nagar Zone,21.2411,81.6612,2024-01-18 13:40:00,247.27,41.88,148359.92,126336.67,22023.25,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-18 13:50:00,86.27,57.88,51759.44,45559.02,6200.42,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-18 14:00:00,207.37,48.65,124419.91,114059.03,10360.88,0,0
Telibandha Zone,21.2418,81.6695,2024-01-18 14:10:00,248.66,37.45,149194.13,136263.44,12930.69,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-18 14:20:00,166.48,44.0,99886.12,91304.4,8581.72,0,0
Pandri Zone,21.2514,81.6296,2024-01-18 14:30:00,106.3,34.1,63780.25,58402.95,5377.3,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-18 14:40:00,179.02,47.92,107411.46,99430.13,7981.33,0,0
Mowa Zone,21.2542,81.6209,2024-01-18 14:50:00,133.23,56.82,79937.37,71976.42,7960.95,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-18 15:00:00,168.74,44.13,101241.19,96417.92,4823.28,0,0
Amanaka Zone,21.2575,81.6139,2024-01-18 15:10:00,95.39,27.91,57235.24,55203.25,2031.99,0,1
Mowa Zone,21.2542,81.6209,2024-01-18 15:20:00,138.33,42.27,82999.92,74304.33,8695.59,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-18 15:30:00,183.12,44.46,109870.83,104135.33,5735.5,1,1
Devendra Nagar Zone,21.2519,81.6468,2024-01-18 15:40:00,233.26,38.95,139957.52,125078.55,14878.97,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-18 15:50:00,164.12,29.94,98470.28,93026.03,5444.26,0,0
Amanaka Zone,21.2575,81.6139,2024-01-18 16:00:00,94.05,34.51,56427.83,48885.55,7542.27,0,0
Telibandha Zone,21.2418,81.6695,2024-01-18 16:10:00,206.14,46.07,123686.58,113135.18,10551.39,0,0
Amanaka Zone,21.2575,81.6139,2024-01-18 16:20:00,137.32,32.14,82394.53,70992.87,11401.65,1,1
Shankar Nagar Zone,21.2411,81.6612,2024-01-18 16:30:00,179.56,43.4,107736.84,101173.4,6563.44,0,0
Amanaka Zone,21.2575,81.6139,2024-01-18 16:40:00,237.39,28.84,142431.6,124826.82,17604.78,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-18 16:50:00,69.98,27.17,41987.2,37749.35,4237.86,0,1
Gudhiyari Zone,21.2473,81.6102,2024-01-18 17:00:00,170.71,31.55,102428.66,97164.54,5264.12,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-18 17:10:00,163.16,48.9,97893.08,88896.89,8996.2,1,1
Gudhiyari Zone,21.2473,81.6102,2024-01-18 17:20:00,111.43,35.31,66857.22,60405.17,6452.05,1,1
Amanaka Zone,21.2575,81.6139,2024-01-18 17:30:00,123.69,54.03,74213.74,63410.82,10802.92,0,0
Amanaka Zone,21.2575,81.6139,2024-01-18 17:40:00,124.72,53.35,74833.65,69535.29,5298.35,0,0
Mowa Zone,21.2542,81.6209,2024-01-18 17:50:00,202.19,43.39,121312.63,114076.48,7236.15,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-18 18:00:00,219.82,36.86,131892.89,119420.79,12472.1,0,1
Telibandha Zone,21.2418,81.6695,2024-01-18 18:10:00,209.68,58.38,125805.42,110005.31,15800.12,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-18 18:20:00,139.41,46.54,83644.7,82739.8,904.9,0,0
Mowa Zone,21.2542,81.6209,2024-01-18 18:30:00,214.33,42.41,128595.87,111734.12,16861.74,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-18 18:40:00,61.69,32.81,37016.08,35782.12,1233.96,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-18 18:50:00,179.0,46.31,107399.97,101911.46,5488.5,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-18 19:00:00,245.24,46.53,147142.43,130292.89,16849.55,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-18 19:10:00,208.03,39.95,124820.11,117106.76,7713.35,0,0
Mowa Zone,21.2542,81.6209,2024-01-18 19:20:00,52.22,26.23,31329.45,28249.59,3079.86,0,0
Mowa Zone,21.2542,81.6209,2024-01-18 19:30:00,138.11,42.16,82867.39,72463.78,10403.61,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-18 19:40:00,123.06,30.85,73836.24,63878.08,9958.16,0,0
Telibandha Zone,21.2418,81.6695,2024-01-18 19:50:00,78.9,29.67,47337.53,46146.39,1191.14,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-18 20:00:00,56.19,27.15,33713.36,29066.46,4646.9,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-18 20:10:00,55.96,44.39,33576.14,31615.88,1960.27,0,1
Pandri Zone,21.2514,81.6296,2024-01-18 20:20:00,89.67,45.71,53804.34,50132.73,3671.61,0,0
Pandri Zone,21.2514,81.6296,2024-01-18 20:30:00,204.47,47.18,122682.18,119606.33,3075.85,0,0
Amanaka Zone,21.2575,81.6139,2024-01-18 20:40:00,86.58,31.65,51947.08,45412.09,6534.99,1,1
Telibandha Zone,21.2418,81.6695,2024-01-18 20:50:00,165.19,32.37,99113.33,85200.78,13912.54,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-18 21:00:00,119.51,46.89,71707.19,69183.55,2523.64,0,0
Amanaka Zone,21.2575,81.6139,2024-01-18 21:10:00,215.48,49.42,129288.93,115933.9,13355.04,0,0
Amanaka Zone,21.2575,81.6139,2024-01-18 21:20:00,162.07,57.29,97242.7,95439.52,1803.17,0,0
Amanaka Zone,21.2575,81.6139,2024-01-18 21:30:00,94.6,34.33,56757.59,54929.67,1827.92,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-18 21:40:00,123.91,27.51,74347.48,63487.5,10859.98,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-18 21:50:00,237.17,35.38,142302.96,127744.34,14558.62,0,0
Pandri Zone,21.2514,81.6296,2024-01-18 22:00:00,200.21,34.15,120123.28,112864.35,7258.94,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-18 22:10:00,190.98,56.65,114590.96,105739.98,8850.98,0,1
Gudhiyari Zone,21.2473,81.6102,2024-01-18 22:20:00,82.69,37.24,49613.41,43123.76,6489.66,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-18 22:30:00,191.7,44.7,115017.06,98295.12,16721.94,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-18 22:40:00,144.76,36.28,86858.0,83464.56,3393.44,0,1
Tatibandh Zone,21.2751,81.5904,2024-01-18 22:50:00,189.33,55.61,113596.66,103665.07,9931.59,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-18 23:00:00,74.9,28.38,44939.48,43184.46,1755.02,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-18 23:10:00,192.27,25.5,115363.5,101094.37,14269.13,0,0
Mowa Zone,21.2542,81.6209,2024-01-18 23:20:00,101.26,27.2,60758.07,57551.24,3206.83,0,1
Devendra Nagar Zone,21.2519,81.6468,2024-01-18 23:30:00,135.84,38.55,81504.41,80222.0,1282.41,0,0
Amanaka Zone,21.2575,81.6139,2024-01-18 23:40:00,191.56,31.06,114936.02,113546.46,1389.56,1,0
Amanaka Zone,21.2575,81.6139,2024-01-18 23:50:00,191.64,46.13,114981.46,102737.98,12243.47,1,1
Shankar Nagar Zone,21.2411,81.6612,2024-01-19 00:00:00,122.63,54.18,73577.38,68850.89,4726.49,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-19 00:10:00,111.85,40.67,67109.64,65201.99,1907.66,0,0
Pandri Zone,21.2514,81.6296,2024-01-19 00:20:00,116.47,31.38,69883.61,63293.79,6589.82,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-19 00:30:00,184.31,51.92,110583.07,100210.31,10372.75,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-19 00:40:00,222.01,53.31,133206.25,128458.78,4747.47,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-19 00:50:00,71.33,30.28,42798.43,40637.72,2160.7,0,0
Telibandha Zone,21.2418,81.6695,2024-01-19 01:00:00,155.96,50.23,93577.36,90405.76,3171.6,0,0
Mowa Zone,21.2542,81.6209,2024-01-19 01:10:00,127.82,40.55,76694.79,69410.58,7284.21,0,0
Telibandha Zone,21.2418,81.6695,2024-01-19 01:20:00,244.68,57.04,146806.15,141133.54,5672.61,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-19 01:30:00,153.26,30.89,91954.43,81250.15,10704.28,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-19 01:40:00,57.42,49.38,34453.89,32299.63,2154.26,0,0
Amanaka Zone,21.2575,81.6139,2024-01-19 01:50:00,52.72,56.36,31633.13,28592.09,3041.04,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-19 02:00:00,108.86,28.21,65314.14,58604.78,6709.36,0,0
Telibandha Zone,21.2418,81.6695,2024-01-19 02:10:00,161.54,36.4,96921.07,90882.98,6038.1,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-19 02:20:00,116.03,40.72,69617.2,68856.78,760.42,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-19 02:30:00,120.88,29.72,72525.87,69483.96,3041.91,0,1
Devendra Nagar Zone,21.2519,81.6468,2024-01-19 02:40:00,110.42,44.05,66250.67,59779.0,6471.67,1,1
Mahadev Ghat Zone,21.2627,81.6891,2024-01-19 02:50:00,176.52,57.55,105909.34,100846.7,5062.64,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-19 03:00:00,125.71,41.55,75423.2,71943.09,3480.11,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-19 03:10:00,69.82,50.3,41890.63,40014.54,1876.1,0,1
Amanaka Zone,21.2575,81.6139,2024-01-19 03:20:00,241.58,55.22,144947.04,126314.1,18632.94,0,0
Telibandha Zone,21.2418,81.6695,2024-01-19 03:30:00,230.01,45.84,138005.47,117894.25,20111.22,0,1
Gudhiyari Zone,21.2473,81.6102,2024-01-19 03:40:00,80.66,46.68,48398.12,46722.61,1675.51,0,0
Amanaka Zone,21.2575,81.6139,2024-01-19 03:50:00,217.0,28.94,130201.04,115897.0,14304.04,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-19 04:00:00,123.19,27.17,73911.48,70799.67,3111.81,0,0
Telibandha Zone,21.2418,81.6695,2024-01-19 04:10:00,225.83,26.8,135500.76,132006.46,3494.3,0,0
Telibandha Zone,21.2418,81.6695,2024-01-19 04:20:00,201.34,32.73,120801.47,111224.86,9576.61,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-19 04:30:00,97.94,45.45,58765.85,50376.28,8389.57,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-19 04:40:00,96.17,41.62,57700.2,49386.74,8313.46,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-19 04:50:00,116.95,37.84,70167.74,62631.95,7535.79,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-19 05:00:00,84.86,50.12,50914.95,45359.02,5555.93,1,1
Devendra Nagar Zone,21.2519,81.6468,2024-01-19 05:10:00,109.88,48.45,65928.17,62365.88,3562.29,1,1
